effective_month,symbol,history_days,liquidity_30d_median,liquidity_rank
2025-05-01 00:00:00+00:00,BONKUSDT,503,20944033.722226225,25.0
2025-06-01 00:00:00+00:00,ETHUSDT,1978,1970002872.058022,1.0
2025-06-01 00:00:00+00:00,BTCUSDT,1978,1861782625.8708146,2.0
2025-06-01 00:00:00+00:00,SOLUSDT,1755,500311895.20788,3.0
2025-06-01 00:00:00+00:00,PEPEUSDT,758,365372969.9957102,4.0
2025-06-01 00:00:00+00:00,XRPUSDT,1978,299698760.65094,5.0
2025-06-01 00:00:00+00:00,SUIUSDT,760,264289865.03917,6.0
2025-06-01 00:00:00+00:00,DOGEUSDT,1978,244575956.069915,7.0
2025-06-01 00:00:00+00:00,TRUMPUSDT,133,154494687.14748,8.0
2025-06-01 00:00:00+00:00,BNBUSDT,1978,140313297.451505,9.0
2025-06-01 00:00:00+00:00,TRXUSDT,1978,116867134.06305,10.0
2025-06-01 00:00:00+00:00,ADAUSDT,1978,89231402.782105,11.0
2025-06-01 00:00:00+00:00,ENAUSDT,425,85408922.66403049,12.0
2025-06-01 00:00:00+00:00,WIFUSDT,453,80395105.20502,13.0
2025-06-01 00:00:00+00:00,NEIROUSDT,258,72929050.35093656,14.0
2025-06-01 00:00:00+00:00,LINKUSDT,1978,59061150.00495,15.0
2025-06-01 00:00:00+00:00,LTCUSDT,1978,57495940.79441,16.0
2025-06-01 00:00:00+00:00,PNUTUSDT,202,56336695.447524995,17.0
2025-06-01 00:00:00+00:00,AVAXUSDT,1713,53665186.2405,18.0
2025-06-01 00:00:00+00:00,WLDUSDT,678,50561683.674899995,19.0
2025-06-01 00:00:00+00:00,UNIUSDT,1718,47323381.546445,20.0
2025-06-01 00:00:00+00:00,AAVEUSDT,1690,47124288.430565,21.0
2025-06-01 00:00:00+00:00,ETHFIUSDT,440,42335653.6809,22.0
2025-06-01 00:00:00+00:00,TAOUSDT,416,36524519.559149995,23.0
2025-06-01 00:00:00+00:00,BONKUSDT,534,35889464.23177824,24.0
2025-06-01 00:00:00+00:00,PENGUUSDT,166,34685537.6487885,25.0
2025-07-01 00:00:00+00:00,BTCUSDT,2008,1448133832.0564198,1.0
2025-07-01 00:00:00+00:00,ETHUSDT,2008,1220592341.5978336,2.0
2025-07-01 00:00:00+00:00,SOLUSDT,1785,402918327.584285,3.0
2025-07-01 00:00:00+00:00,XRPUSDT,2008,232214388.39466,4.0
2025-07-01 00:00:00+00:00,PEPEUSDT,788,168484026.88002187,5.0
2025-07-01 00:00:00+00:00,SUIUSDT,790,130900243.516725,6.0
2025-07-01 00:00:00+00:00,DOGEUSDT,2008,119657066.41218999,7.0
2025-07-01 00:00:00+00:00,BNBUSDT,2008,88619251.283205,8.0
2025-07-01 00:00:00+00:00,TRXUSDT,2008,69075627.31199,9.0
2025-07-01 00:00:00+00:00,UNIUSDT,1748,67717578.188805,10.0
2025-07-01 00:00:00+00:00,ADAUSDT,2008,64491131.346135,11.0
2025-07-01 00:00:00+00:00,WIFUSDT,483,50162585.09026,12.0
2025-07-01 00:00:00+00:00,ENAUSDT,455,48086283.249486,13.0
2025-07-01 00:00:00+00:00,TRUMPUSDT,163,43123653.79797,14.0
2025-07-01 00:00:00+00:00,AAVEUSDT,1720,42243444.697825,15.0
2025-07-01 00:00:00+00:00,AVAXUSDT,1743,37251181.23655,16.0
2025-07-01 00:00:00+00:00,NEIROUSDT,288,33359985.20698771,17.0
2025-07-01 00:00:00+00:00,LINKUSDT,2008,32988065.2487,18.0
2025-07-01 00:00:00+00:00,TAOUSDT,446,32296585.90022,19.0
2025-07-01 00:00:00+00:00,WLDUSDT,708,32233178.4536,20.0
2025-07-01 00:00:00+00:00,PNUTUSDT,232,26542238.862595,21.0
2025-07-01 00:00:00+00:00,LTCUSDT,2008,26182617.892185,22.0
2025-07-01 00:00:00+00:00,ETHFIUSDT,470,25919245.05505,23.0
2025-07-01 00:00:00+00:00,ARBUSDT,831,24830105.820095,24.0
2025-07-01 00:00:00+00:00,BCHUSDT,2008,23676099.76105,25.0
2025-08-01 00:00:00+00:00,ETHUSDT,2039,2101719043.6281054,1.0
2025-08-01 00:00:00+00:00,BTCUSDT,2039,1810689480.9543161,2.0
2025-08-01 00:00:00+00:00,XRPUSDT,2039,707970771.193915,3.0
2025-08-01 00:00:00+00:00,SOLUSDT,1816,506855318.23397,4.0
2025-08-01 00:00:00+00:00,DOGEUSDT,2039,259956960.37876,5.0
2025-08-01 00:00:00+00:00,SUIUSDT,821,238964262.92053,6.0
2025-08-01 00:00:00+00:00,PEPEUSDT,819,218429054.1983657,7.0
2025-08-01 00:00:00+00:00,PENGUUSDT,227,179352458.459479,8.0
2025-08-01 00:00:00+00:00,BNBUSDT,2039,172102797.683325,9.0
2025-08-01 00:00:00+00:00,BONKUSDT,595,148511881.27550602,10.0
2025-08-01 00:00:00+00:00,TRXUSDT,2039,143151762.56049,11.0
2025-08-01 00:00:00+00:00,ADAUSDT,2039,129061453.41586,12.0
2025-08-01 00:00:00+00:00,ENAUSDT,486,94884256.27481401,13.0
2025-08-01 00:00:00+00:00,UNIUSDT,1779,91278216.783255,14.0
2025-08-01 00:00:00+00:00,HBARUSDT,2039,90817007.62715,15.0
2025-08-01 00:00:00+00:00,WIFUSDT,514,70916314.25555,16.0
2025-08-01 00:00:00+00:00,LINKUSDT,2039,64928435.856649995,17.0
2025-08-01 00:00:00+00:00,AVAXUSDT,1774,62437792.7845,18.0
2025-08-01 00:00:00+00:00,XLMUSDT,2039,58484992.2752,19.0
2025-08-01 00:00:00+00:00,LTCUSDT,2039,52844361.88271,20.0
2025-08-01 00:00:00+00:00,TRUMPUSDT,194,51862007.448965,21.0
2025-08-01 00:00:00+00:00,CRVUSDT,1812,51532307.798505,22.0
2025-08-01 00:00:00+00:00,AAVEUSDT,1751,48511735.90435,23.0
2025-08-01 00:00:00+00:00,SEIUSDT,717,47525889.540285006,24.0
2025-08-01 00:00:00+00:00,NEIROUSDT,319,46555539.689926416,25.0
2025-09-01 00:00:00+00:00,ETHUSDT,2070,2826687301.0955353,1.0
2025-09-01 00:00:00+00:00,BTCUSDT,2070,1529114612.5138793,2.0
2025-09-01 00:00:00+00:00,SOLUSDT,1847,695051016.215325,3.0
2025-09-01 00:00:00+00:00,XRPUSDT,2070,442477650.749825,4.0
2025-09-01 00:00:00+00:00,DOGEUSDT,2070,284806864.12882996,5.0
2025-09-01 00:00:00+00:00,LINKUSDT,2070,182642996.11290002,6.0
2025-09-01 00:00:00+00:00,SUIUSDT,852,167472740.269395,7.0
2025-09-01 00:00:00+00:00,BNBUSDT,2070,164065712.00656497,8.0
2025-09-01 00:00:00+00:00,TRXUSDT,2070,163902538.874405,9.0
2025-09-01 00:00:00+00:00,ENAUSDT,517,163627950.858834,10.0
2025-09-01 00:00:00+00:00,ADAUSDT,2070,142876220.63035,11.0
2025-09-01 00:00:00+00:00,PEPEUSDT,850,105796145.42944214,12.0
2025-09-01 00:00:00+00:00,PENGUUSDT,258,79616365.1202305,13.0
2025-09-01 00:00:00+00:00,LTCUSDT,2070,69328857.80864501,14.0
2025-09-01 00:00:00+00:00,ARBUSDT,893,68677933.468915,15.0
2025-09-01 00:00:00+00:00,AVAXUSDT,1805,67133716.4833,16.0
2025-09-01 00:00:00+00:00,UNIUSDT,1810,66023606.924365,17.0
2025-09-01 00:00:00+00:00,HBARUSDT,2070,48795379.790905,18.0
2025-09-01 00:00:00+00:00,AAVEUSDT,1782,46180618.704339996,19.0
2025-09-01 00:00:00+00:00,BONKUSDT,626,45602480.28729606,20.0
2025-09-01 00:00:00+00:00,BIOUSDT,241,45215117.049325004,21.0
2025-09-01 00:00:00+00:00,SEIUSDT,748,38888940.584775,22.0
2025-09-01 00:00:00+00:00,TRUMPUSDT,225,37176540.89243,23.0
2025-09-01 00:00:00+00:00,XLMUSDT,2070,34731460.1002,24.0
2025-09-01 00:00:00+00:00,WLDUSDT,770,34352831.58485,25.0
2025-10-01 00:00:00+00:00,ETHUSDT,2100,1688855679.049398,1.0
2025-10-01 00:00:00+00:00,BTCUSDT,2100,1389170214.3881426,2.0
2025-10-01 00:00:00+00:00,SOLUSDT,1877,871322063.112325,3.0
2025-10-01 00:00:00+00:00,XRPUSDT,2100,339195022.814645,4.0
2025-10-01 00:00:00+00:00,DOGEUSDT,2100,334253188.04469,5.0
2025-10-01 00:00:00+00:00,BNBUSDT,2100,236437110.9811756,6.0
2025-10-01 00:00:00+00:00,AVAXUSDT,1835,119530244.52895,7.0
2025-10-01 00:00:00+00:00,SUIUSDT,882,108506507.70730999,8.0
2025-10-01 00:00:00+00:00,TRXUSDT,2100,101232237.98811999,9.0
2025-10-01 00:00:00+00:00,ENAUSDT,547,99800684.488359,10.0
2025-10-01 00:00:00+00:00,ADAUSDT,2100,96145106.70421,11.0
2025-10-01 00:00:00+00:00,LINKUSDT,2100,86598674.26405,12.0
2025-10-01 00:00:00+00:00,PEPEUSDT,880,84325255.79686767,13.0
2025-10-01 00:00:00+00:00,WLDUSDT,800,65935627.20115,14.0
2025-10-01 00:00:00+00:00,PENGUUSDT,288,55825415.4016625,15.0
2025-10-01 00:00:00+00:00,LTCUSDT,2100,45436465.41999,16.0
2025-10-01 00:00:00+00:00,ARBUSDT,923,44330872.844595,17.0
2025-10-01 00:00:00+00:00,UNIUSDT,1840,35756788.99239,18.0
2025-10-01 00:00:00+00:00,BONKUSDT,656,32459123.51629913,19.0
2025-10-01 00:00:00+00:00,NEARUSDT,1813,31459230.338600002,20.0
2025-10-01 00:00:00+00:00,HBARUSDT,2100,31405127.091875,21.0
2025-10-01 00:00:00+00:00,AAVEUSDT,1812,30873835.830545,22.0
2025-10-01 00:00:00+00:00,DOTUSDT,1870,29075732.11614,23.0
2025-10-01 00:00:00+00:00,SEIUSDT,778,27884610.57811,24.0
2025-10-01 00:00:00+00:00,EIGENUSDT,365,27169345.59109,25.0
2025-11-01 00:00:00+00:00,BTCUSDT,2131,2520256192.9508686,1.0
2025-11-01 00:00:00+00:00,ETHUSDT,2131,2146152889.0986369,2.0
2025-11-01 00:00:00+00:00,SOLUSDT,1908,793948645.6761,3.0
2025-11-01 00:00:00+00:00,BNBUSDT,2131,585975416.82677,4.0
2025-11-01 00:00:00+00:00,XRPUSDT,2131,329680659.901705,5.0
2025-11-01 00:00:00+00:00,DOGEUSDT,2131,297298591.5792,6.0
2025-11-01 00:00:00+00:00,ZECUSDT,2131,177323933.30078,7.0
2025-11-01 00:00:00+00:00,SUIUSDT,913,132128542.69054,8.0
2025-11-01 00:00:00+00:00,ADAUSDT,2131,101353159.298575,9.0
2025-11-01 00:00:00+00:00,TRXUSDT,2131,98353653.83286,10.0
2025-11-01 00:00:00+00:00,ENAUSDT,578,86283033.9477775,11.0
2025-11-01 00:00:00+00:00,LINKUSDT,2131,84327207.86885,12.0
2025-11-01 00:00:00+00:00,PEPEUSDT,911,78138703.8950105,13.0
2025-11-01 00:00:00+00:00,AVAXUSDT,1866,77120258.46360001,14.0
2025-11-01 00:00:00+00:00,TAOUSDT,569,75745025.0616,15.0
2025-11-01 00:00:00+00:00,LTCUSDT,2131,62022937.952010006,16.0
2025-11-01 00:00:00+00:00,CAKEUSDT,1716,48616170.557465,17.0
2025-11-01 00:00:00+00:00,PENGUUSDT,319,45083058.9197125,18.0
2025-11-01 00:00:00+00:00,WLDUSDT,831,43417779.5559,19.0
2025-11-01 00:00:00+00:00,NEARUSDT,1844,37774182.0594,20.0
2025-11-01 00:00:00+00:00,HBARUSDT,2131,33068771.893260002,21.0
2025-11-01 00:00:00+00:00,AAVEUSDT,1843,29099534.111670002,22.0
2025-11-01 00:00:00+00:00,BONKUSDT,687,28925847.571258128,23.0
2025-11-01 00:00:00+00:00,FORMUSDT,227,28528257.747105002,24.0
2025-11-01 00:00:00+00:00,TRUMPUSDT,286,28347982.956974998,25.0
2025-12-01 00:00:00+00:00,BTCUSDT,2161,2205844605.868829,1.0
2025-12-01 00:00:00+00:00,ETHUSDT,2161,1904929305.4153056,2.0
2025-12-01 00:00:00+00:00,ZECUSDT,2161,668211700.13471,3.0
2025-12-01 00:00:00+00:00,SOLUSDT,1938,574921258.88234,4.0
2025-12-01 00:00:00+00:00,XRPUSDT,2161,339535721.59723,5.0
2025-12-01 00:00:00+00:00,BNBUSDT,2161,261405673.98453,6.0
2025-12-01 00:00:00+00:00,DOGEUSDT,2161,167913221.963505,7.0
2025-12-01 00:00:00+00:00,SUIUSDT,943,88400698.278135,8.0
2025-12-01 00:00:00+00:00,TRXUSDT,2161,84156640.625175,9.0
2025-12-01 00:00:00+00:00,ICPUSDT,1665,74360606.49302,10.0
2025-12-01 00:00:00+00:00,LINKUSDT,2161,65348882.5198,11.0
2025-12-01 00:00:00+00:00,LTCUSDT,2161,63414154.94721,12.0
2025-12-01 00:00:00+00:00,ADAUSDT,2161,62721677.908105,13.0
2025-12-01 00:00:00+00:00,ZENUSDT,1974,56159274.255435005,14.0
2025-12-01 00:00:00+00:00,DASHUSDT,2161,55948025.59803,15.0
2025-12-01 00:00:00+00:00,TAOUSDT,599,50410759.20699,16.0
2025-12-01 00:00:00+00:00,STRKUSDT,650,48953273.278955,17.0
2025-12-01 00:00:00+00:00,UNIUSDT,1901,48119576.978075,18.0
2025-12-01 00:00:00+00:00,NEARUSDT,1874,47714691.5334,19.0
2025-12-01 00:00:00+00:00,AVAXUSDT,1896,46591501.93025,20.0
2025-12-01 00:00:00+00:00,ENAUSDT,608,43821435.224804,21.0
2025-12-01 00:00:00+00:00,PEPEUSDT,941,42026178.037375785,22.0
2025-12-01 00:00:00+00:00,FILUSDT,1873,41820176.00721,23.0
2025-12-01 00:00:00+00:00,TRUMPUSDT,316,39057778.4127305,24.0
2025-12-01 00:00:00+00:00,HBARUSDT,2161,36049647.213235006,25.0
2026-01-01 00:00:00+00:00,BTCUSDT,2192,1479301722.229207,1.0
2026-01-01 00:00:00+00:00,ETHUSDT,2192,1165115877.356771,2.0
2026-01-01 00:00:00+00:00,SOLUSDT,1969,395711505.76946497,3.0
2026-01-01 00:00:00+00:00,ZECUSDT,2192,190271577.42111498,4.0
2026-01-01 00:00:00+00:00,XRPUSDT,2192,163696304.06438,5.0
2026-01-01 00:00:00+00:00,BNBUSDT,2192,113451181.13472,6.0
2026-01-01 00:00:00+00:00,DOGEUSDT,2192,82199211.978535,7.0
2026-01-01 00:00:00+00:00,SUIUSDT,974,65805511.86168,8.0
2026-01-01 00:00:00+00:00,TRXUSDT,2192,54057463.575509995,9.0
2026-01-01 00:00:00+00:00,ADAUSDT,2192,42196234.985424995,10.0
2026-01-01 00:00:00+00:00,LINKUSDT,2192,37184285.0616,11.0
2026-01-01 00:00:00+00:00,AVAXUSDT,1927,32655436.50935,12.0
2026-01-01 00:00:00+00:00,PEPEUSDT,972,32585332.29788828,13.0
2026-01-01 00:00:00+00:00,BCHUSDT,2192,28384482.5656,14.0
2026-01-01 00:00:00+00:00,ENAUSDT,639,26031055.043513,15.0
2026-01-01 00:00:00+00:00,LTCUSDT,2192,24139242.508084998,16.0
2026-01-01 00:00:00+00:00,UNIUSDT,1932,23671188.76028,17.0
2026-01-01 00:00:00+00:00,NEARUSDT,1905,23120225.81295,18.0
2026-01-01 00:00:00+00:00,XPLUSDT,98,23095581.348169997,19.0
2026-01-01 00:00:00+00:00,TAOUSDT,630,20146567.39891,20.0
2026-01-01 00:00:00+00:00,LUNAUSDT,1959,18811157.133984,21.0
2026-01-01 00:00:00+00:00,USDEUSDT,114,18548206.89975,22.0
2026-01-01 00:00:00+00:00,AAVEUSDT,1904,17988577.76891,23.0
2026-01-01 00:00:00+00:00,PUMPUSDT,112,16300506.834709,24.0
2026-01-01 00:00:00+00:00,PENGUUSDT,380,16125318.541760001,25.0
2026-02-01 00:00:00+00:00,BTCUSDT,2223,1371838758.1180477,1.0
2026-02-01 00:00:00+00:00,ETHUSDT,2223,1078991957.997737,2.0
2026-02-01 00:00:00+00:00,SOLUSDT,2000,366181456.66340005,3.0
2026-02-01 00:00:00+00:00,XRPUSDT,2223,231909093.217265,4.0
2026-02-01 00:00:00+00:00,DOGEUSDT,2223,114787269.98537499,5.0
2026-02-01 00:00:00+00:00,BNBUSDT,2223,113031358.52374,6.0
2026-02-01 00:00:00+00:00,ZECUSDT,2223,104413298.12200001,7.0
2026-02-01 00:00:00+00:00,SUIUSDT,1005,77131336.30000499,8.0
2026-02-01 00:00:00+00:00,TRXUSDT,2223,59305886.43535,9.0
2026-02-01 00:00:00+00:00,PEPEUSDT,1003,58658527.39994846,10.0
2026-02-01 00:00:00+00:00,ADAUSDT,2223,42682380.96053,11.0
2026-02-01 00:00:00+00:00,BCHUSDT,2223,34098400.5546,12.0
2026-02-01 00:00:00+00:00,AVAXUSDT,1958,31485401.21455,13.0
2026-02-01 00:00:00+00:00,ASTERUSDT,118,31476298.248135,14.0
2026-02-01 00:00:00+00:00,LINKUSDT,2223,30906248.2531,15.0
2026-02-01 00:00:00+00:00,LTCUSDT,2223,28787078.993105,16.0
2026-02-01 00:00:00+00:00,PUMPUSDT,143,27026058.184508502,17.0
2026-02-01 00:00:00+00:00,ENAUSDT,670,25944939.1803075,18.0
2026-02-01 00:00:00+00:00,DASHUSDT,2223,23959639.6368,19.0
2026-02-01 00:00:00+00:00,TAOUSDT,661,23542193.13538,20.0
2026-02-01 00:00:00+00:00,NEARUSDT,1936,23091132.887900002,21.0
2026-02-01 00:00:00+00:00,UNIUSDT,1963,21729404.531740002,22.0
2026-02-01 00:00:00+00:00,PENGUUSDT,411,20867600.460244,23.0
2026-02-01 00:00:00+00:00,HBARUSDT,2223,20080512.445534997,24.0
2026-02-01 00:00:00+00:00,VIRTUALUSDT,296,18007044.91965,25.0
2026-03-01 00:00:00+00:00,BTCUSDT,2251,1583628358.7355106,1.0
2026-03-01 00:00:00+00:00,ETHUSDT,2251,1023614335.9523234,2.0
2026-03-01 00:00:00+00:00,SOLUSDT,2028,311278569.870525,3.0
2026-03-01 00:00:00+00:00,XRPUSDT,2251,233172070.966485,4.0
2026-03-01 00:00:00+00:00,BNBUSDT,2251,98469338.154315,5.0
2026-03-01 00:00:00+00:00,DOGEUSDT,2251,85401059.17666501,6.0
2026-03-01 00:00:00+00:00,ZECUSDT,2251,66934162.264410004,7.0
2026-03-01 00:00:00+00:00,TRXUSDT,2251,49693315.54232,8.0
2026-03-01 00:00:00+00:00,SUIUSDT,1033,43381657.79355,9.0
2026-03-01 00:00:00+00:00,PEPEUSDT,1031,42422377.156328216,10.0
2026-03-01 00:00:00+00:00,ADAUSDT,2251,38328684.503594995,11.0
2026-03-01 00:00:00+00:00,AVAXUSDT,1986,29224619.072750002,12.0
2026-03-01 00:00:00+00:00,ASTERUSDT,146,28698752.16214,13.0
2026-03-01 00:00:00+00:00,LINKUSDT,2251,27378595.56425,14.0
2026-03-01 00:00:00+00:00,WLFIUSDT,181,21380649.913565002,15.0
2026-03-01 00:00:00+00:00,LTCUSDT,2251,20663477.386045,16.0
2026-03-01 00:00:00+00:00,NEARUSDT,1964,20190854.29855,17.0
2026-03-01 00:00:00+00:00,BCHUSDT,2251,19957653.90885,18.0
2026-03-01 00:00:00+00:00,TAOUSDT,689,19857507.021064997,19.0
2026-03-01 00:00:00+00:00,UNIUSDT,1991,19082300.370449997,20.0
2026-03-01 00:00:00+00:00,PUMPUSDT,171,17619546.238585,21.0
2026-03-01 00:00:00+00:00,KITEUSDT,118,16968617.620219998,22.0
2026-03-01 00:00:00+00:00,AAVEUSDT,1963,16374851.083565,23.0
2026-03-01 00:00:00+00:00,HBARUSDT,2251,14134711.79882,24.0
2026-03-01 00:00:00+00:00,ARBUSDT,1074,13677728.808139998,25.0
2026-04-01 00:00:00+00:00,BTCUSDT,2282,1553659587.1852593,1.0
2026-04-01 00:00:00+00:00,ETHUSDT,2282,809283440.5669091,2.0
2026-04-01 00:00:00+00:00,SOLUSDT,2059,269272037.958725,3.0
2026-04-01 00:00:00+00:00,XRPUSDT,2282,155535825.26863998,4.0
2026-04-01 00:00:00+00:00,DOGEUSDT,2282,77958174.361425,5.0
2026-04-01 00:00:00+00:00,BNBUSDT,2282,75664954.97023499,6.0
2026-04-01 00:00:00+00:00,TAOUSDT,720,49131883.498245,7.0
2026-04-01 00:00:00+00:00,ZECUSDT,2282,46479049.257395,8.0
2026-04-01 00:00:00+00:00,TRXUSDT,2282,36840637.520705,9.0
2026-04-01 00:00:00+00:00,ADAUSDT,2282,34478574.06628,10.0
2026-04-01 00:00:00+00:00,PEPEUSDT,1062,28197126.31655245,11.0
2026-04-01 00:00:00+00:00,SUIUSDT,1064,27545729.799275,12.0
2026-04-01 00:00:00+00:00,LINKUSDT,2282,27405309.66705,13.0
2026-04-01 00:00:00+00:00,NEARUSDT,1995,18866513.185850002,14.0
2026-04-01 00:00:00+00:00,AVAXUSDT,2017,18087825.2843,15.0
2026-04-01 00:00:00+00:00,LTCUSDT,2282,17497105.20891,16.0
2026-04-01 00:00:00+00:00,KITEUSDT,149,16754041.17579,17.0
2026-04-01 00:00:00+00:00,FETUSDT,2282,14883295.47465,18.0
2026-04-01 00:00:00+00:00,WLDUSDT,982,14802582.04755,19.0
2026-04-01 00:00:00+00:00,ENAUSDT,729,11632353.5460845,20.0
2026-04-01 00:00:00+00:00,ASTERUSDT,177,11606258.727529999,21.0
2026-04-01 00:00:00+00:00,PUMPUSDT,202,10821914.2133145,22.0
2026-04-01 00:00:00+00:00,BCHUSDT,2282,10430783.522599999,23.0
2026-04-01 00:00:00+00:00,AAVEUSDT,1994,9823288.79404,24.0
2026-04-01 00:00:00+00:00,TRUMPUSDT,437,9450965.32591,25.0
2026-05-01 00:00:00+00:00,BTCUSDT,2312,1253514593.0699277,1.0
2026-05-01 00:00:00+00:00,ETHUSDT,2312,616916822.2776074,2.0
2026-05-01 00:00:00+00:00,SOLUSDT,2089,217110675.75545,3.0
2026-05-01 00:00:00+00:00,XRPUSDT,2312,120194121.16648999,4.0
2026-05-01 00:00:00+00:00,DOGEUSDT,2312,76037292.49309,5.0
2026-05-01 00:00:00+00:00,ZECUSDT,2312,68154880.38566,6.0
2026-05-01 00:00:00+00:00,BNBUSDT,2312,63342123.68523,7.0
2026-05-01 00:00:00+00:00,PEPEUSDT,1092,35165929.375787325,8.0
2026-05-01 00:00:00+00:00,TRXUSDT,2312,33115713.55116,9.0
2026-05-01 00:00:00+00:00,币安人生USDT,114,33021495.6906,10.0
2026-05-01 00:00:00+00:00,ADAUSDT,2312,31276366.490515,11.0
2026-05-01 00:00:00+00:00,TAOUSDT,750,26941213.477394998,12.0
2026-05-01 00:00:00+00:00,SUIUSDT,1094,23360237.74169,13.0
2026-05-01 00:00:00+00:00,LINKUSDT,2312,22301985.60115,14.0
2026-05-01 00:00:00+00:00,AVAXUSDT,2047,21646076.9841,15.0
2026-05-01 00:00:00+00:00,UUSDT,108,18721741.68615,16.0
2026-05-01 00:00:00+00:00,AAVEUSDT,2024,15479823.128504999,17.0
2026-05-01 00:00:00+00:00,LTCUSDT,2312,13547183.242035,18.0
2026-05-01 00:00:00+00:00,NEARUSDT,2025,13532802.966,19.0
2026-05-01 00:00:00+00:00,ENAUSDT,759,12821473.300464,20.0
2026-05-01 00:00:00+00:00,FETUSDT,2312,11156244.56113,21.0
2026-05-01 00:00:00+00:00,PENGUUSDT,500,10596437.043585,22.0
2026-05-01 00:00:00+00:00,STOUSDT,364,9546384.36315,23.0
2026-05-01 00:00:00+00:00,GIGGLEUSDT,188,9195449.828545,24.0
2026-05-01 00:00:00+00:00,WLDUSDT,1012,9161841.957394999,25.0
2026-06-01 00:00:00+00:00,BTCUSDT,2343,1026686919.1582162,1.0
2026-06-01 00:00:00+00:00,ETHUSDT,2343,562058975.0509025,2.0
2026-06-01 00:00:00+00:00,SOLUSDT,2120,200923459.79399002,3.0
2026-06-01 00:00:00+00:00,ZECUSDT,2343,129727624.92634499,4.0
2026-06-01 00:00:00+00:00,XRPUSDT,2343,112606155.19962999,5.0
2026-06-01 00:00:00+00:00,BNBUSDT,2343,80817663.76966,6.0
2026-06-01 00:00:00+00:00,DOGEUSDT,2343,72851547.83196,7.0
2026-06-01 00:00:00+00:00,SUIUSDT,1125,55800094.795880005,8.0
2026-06-01 00:00:00+00:00,NEARUSDT,2056,39778744.92345,9.0
2026-06-01 00:00:00+00:00,TRXUSDT,2343,39285917.677345,10.0
2026-06-01 00:00:00+00:00,ADAUSDT,2343,26539377.6828,11.0
2026-06-01 00:00:00+00:00,TAOUSDT,781,26353180.147540003,12.0
2026-06-01 00:00:00+00:00,LINKUSDT,2343,25825913.0784,13.0
2026-06-01 00:00:00+00:00,ONDOUSDT,416,24761002.006175,14.0
2026-06-01 00:00:00+00:00,PEPEUSDT,1123,23423280.692820773,15.0
2026-06-01 00:00:00+00:00,UUSDT,139,17650189.365000002,16.0
2026-06-01 00:00:00+00:00,AVAXUSDT,2078,17064384.11207,17.0
2026-06-01 00:00:00+00:00,LTCUSDT,2343,16275862.69027,18.0
2026-06-01 00:00:00+00:00,UNIUSDT,2083,14845860.863965001,19.0
2026-06-01 00:00:00+00:00,WLDUSDT,1043,14108400.99193,20.0
2026-06-01 00:00:00+00:00,PENGUUSDT,531,13723200.7116025,21.0
2026-06-01 00:00:00+00:00,FETUSDT,2343,13430245.122444998,22.0
2026-06-01 00:00:00+00:00,LUNCUSDT,1361,13183973.432970904,23.0
2026-06-01 00:00:00+00:00,DASHUSDT,2343,12663166.29485,24.0
2026-06-01 00:00:00+00:00,ENAUSDT,790,12358936.6659965,25.0
2026-07-01 00:00:00+00:00,BTCUSDT,2373,1206487098.1061244,1.0
2026-07-01 00:00:00+00:00,ETHUSDT,2373,557910903.9680905,2.0
2026-07-01 00:00:00+00:00,SOLUSDT,2150,189649226.327375,3.0
2026-07-01 00:00:00+00:00,ZECUSDT,2373,126030004.32209,4.0
2026-07-01 00:00:00+00:00,XRPUSDT,2373,120746634.54095,5.0
2026-07-01 00:00:00+00:00,WLDUSDT,1073,107153857.517005,6.0
2026-07-01 00:00:00+00:00,BNBUSDT,2373,77320345.03312,7.0
2026-07-01 00:00:00+00:00,DOGEUSDT,2373,49792039.115425,8.0
2026-07-01 00:00:00+00:00,NEARUSDT,2086,49774709.2482,9.0
2026-07-01 00:00:00+00:00,TRXUSDT,2373,37712067.73378,10.0
2026-07-01 00:00:00+00:00,TAOUSDT,811,31290911.412754998,11.0
2026-07-01 00:00:00+00:00,SUIUSDT,1155,29793590.684809998,12.0
2026-07-01 00:00:00+00:00,XLMUSDT,2373,29369142.821500003,13.0
2026-07-01 00:00:00+00:00,ADAUSDT,2373,27956956.53532,14.0
2026-07-01 00:00:00+00:00,ENAUSDT,820,27222421.5027335,15.0
2026-07-01 00:00:00+00:00,AVAXUSDT,2108,19457615.780535,16.0
2026-07-01 00:00:00+00:00,PEPEUSDT,1153,19252625.490316287,17.0
2026-07-01 00:00:00+00:00,UUSDT,169,17244659.22905,18.0
2026-07-01 00:00:00+00:00,XPLUSDT,279,17128532.059245,19.0
2026-07-01 00:00:00+00:00,LINKUSDT,2373,16334743.98262,20.0
2026-07-01 00:00:00+00:00,LTCUSDT,2373,14013391.287015,21.0
2026-07-01 00:00:00+00:00,AAVEUSDT,2085,13507889.83223,22.0
2026-07-01 00:00:00+00:00,FETUSDT,2373,12570383.058525,23.0
2026-07-01 00:00:00+00:00,ONDOUSDT,446,11168820.77031,24.0
2026-07-01 00:00:00+00:00,ALLOUSDT,232,10994600.55518,25.0
